ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
79244,Female,53,Returning,Business,Business,1598,0,0.0,4,4,3,4,4,3,4,3,1,2,3,3,3,3,Neutral or Dissatisfied
79131,Female,42,Returning,Business,Business,377,0,0.0,2,2,5,5,2,4,4,4,4,3,4,2,4,4,Satisfied
88399,Male,52,Returning,Business,Economy,646,0,3.0,1,1,3,2,1,3,2,3,2,2,2,2,2,3,Neutral or Dissatisfied
62511,Male,49,Returning,Business,Business,1846,3,0.0,2,2,5,4,2,4,5,4,5,2,4,2,4,4,Satisfied
117242,Female,67,Returning,Personal,Economy,368,0,0.0,5,2,3,5,4,1,2,2,5,2,1,2,1,1,Neutral or Dissatisfied
122715,Female,69,Returning,Personal,Business,651,0,0.0,2,4,2,4,3,1,3,4,1,5,1,4,1,1,Neutral or Dissatisfied
46849,Female,22,First-time,Business,Economy,819,0,10.0,5,5,1,5,1,2,4,4,4,4,1,4,4,3,Neutral or Dissatisfied
85450,Female,46,Returning,Business,Business,2799,43,42.0,1,1,5,4,1,4,4,4,5,2,4,1,4,4,Satisfied
54365,Female,29,Returning,Business,Economy Plus,1235,0,0.0,3,3,4,5,3,2,5,3,5,5,5,5,5,3,Satisfied
72302,Female,65,Returning,Personal,Economy,919,0,0.0,5,4,3,5,1,3,4,4,4,5,3,5,3,3,Satisfied
20206,Female,49,Returning,Business,Business,179,3,0.0,1,1,3,4,1,2,4,2,3,2,2,2,2,2,Neutral or Dissatisfied
57538,Female,47,Returning,Personal,Economy,413,9,0.0,5,3,4,4,5,2,4,3,5,3,2,4,2,1,Satisfied
96881,Male,8,Returning,Personal,Economy,781,0,0.0,5,3,1,3,3,1,3,1,5,5,1,3,5,2,Neutral or Dissatisfied
48316,Female,55,Returning,Business,Business,1670,1,11.0,5,5,5,5,5,5,4,5,3,5,5,5,5,5,Satisfied
120437,Female,30,Returning,Business,Business,449,3,3.0,5,5,5,4,5,4,4,3,4,4,1,5,4,4,Satisfied
120902,Female,52,First-time,Business,Economy,861,0,1.0,1,1,1,1,4,1,4,1,4,4,4,1,4,4,Neutral or Dissatisfied
51287,Female,23,First-time,Business,Economy,153,0,0.0,0,4,1,4,4,1,4,4,4,4,1,4,4,5,Satisfied
120574,Female,53,Returning,Business,Economy Plus,676,0,0.0,5,5,1,4,5,2,4,2,3,5,2,2,2,2,Neutral or Dissatisfied
85608,Female,36,Returning,Personal,Economy,259,14,2.0,4,1,3,1,3,4,2,5,2,2,3,1,2,3,Neutral or Dissatisfied
111377,Female,40,Returning,Business,Business,3702,0,0.0,4,4,5,5,4,4,5,4,4,4,4,4,4,4,Satisfied
121755,Female,42,Returning,Business,Business,2895,20,7.0,4,4,4,5,4,5,5,5,5,5,5,4,5,5,Satisfied
98579,Female,58,Returning,Business,Business,1987,0,0.0,5,5,3,4,5,3,5,3,5,2,3,5,3,3,Satisfied
84357,Male,28,First-time,Business,Business,591,0,0.0,3,3,4,3,5,3,1,3,1,1,5,3,1,4,Neutral or Dissatisfied
124732,Male,25,Returning,Personal,Economy,399,13,13.0,3,3,1,3,3,1,1,3,1,1,3,3,1,3,Neutral or Dissatisfied
7138,Male,33,Returning,Personal,Business,130,0,0.0,2,0,4,0,2,4,1,5,1,1,2,2,1,3,Neutral or Dissatisfied
68251,Female,10,Returning,Personal,Economy,631,0,0.0,5,5,5,5,2,4,5,5,5,5,5,5,5,4,Satisfied
17282,Male,39,First-time,Business,Economy,440,0,0.0,3,4,5,4,2,3,1,4,1,1,1,4,1,4,Satisfied
61003,Male,34,Returning,Business,Business,649,0,0.0,3,3,3,5,3,4,4,4,4,5,4,3,4,4,Satisfied
125524,Female,46,Returning,Business,Business,226,36,33.0,0,0,3,5,2,5,5,5,5,3,5,0,5,5,Satisfied
76376,Female,54,Returning,Business,Business,1705,0,0.0,2,2,4,3,2,2,4,1,1,4,2,2,2,2,Neutral or Dissatisfied
103959,Female,28,Returning,Personal,Economy,770,0,7.0,5,1,5,1,1,3,2,3,2,2,4,1,2,4,Neutral or Dissatisfied
30732,Female,37,Returning,Business,Business,1069,2,26.0,2,2,4,4,2,1,3,1,1,3,1,1,1,1,Neutral or Dissatisfied
92858,Male,54,Returning,Personal,Business,2519,0,0.0,3,3,3,4,3,1,4,3,4,3,1,3,1,1,Neutral or Dissatisfied
30743,Female,36,Returning,Business,Business,2935,0,0.0,5,5,2,1,5,5,4,5,5,4,5,5,5,5,Satisfied
81708,Male,57,Returning,Business,Business,2204,0,12.0,2,2,4,5,2,3,4,3,3,5,3,2,3,3,Satisfied
70091,Female,55,Returning,Business,Business,460,0,0.0,4,4,3,5,4,5,4,5,4,3,5,4,5,5,Satisfied
119131,Female,43,Returning,Business,Business,1698,1,8.0,3,3,5,4,3,5,4,5,3,2,5,3,5,5,Satisfied
123604,Female,59,Returning,Personal,Economy,1773,23,3.0,3,2,2,3,4,2,4,2,1,2,2,2,2,2,Neutral or Dissatisfied
41300,Female,34,Returning,Personal,Business,1041,0,0.0,2,2,3,3,3,1,3,2,3,1,1,2,1,3,Neutral or Dissatisfied
29865,Female,33,Returning,Business,Business,2872,0,0.0,5,5,3,5,5,4,5,4,1,1,4,5,4,3,Satisfied
108040,Female,23,First-time,Business,Economy,306,2,0.0,2,2,3,2,3,1,4,5,4,4,4,2,4,4,Neutral or Dissatisfied
77291,Female,41,Returning,Business,Business,391,11,34.0,5,5,4,4,5,4,5,4,3,4,4,5,4,4,Satisfied
97867,Female,32,First-time,Business,Business,401,12,4.0,4,4,4,4,2,3,4,2,4,4,4,4,4,4,Neutral or Dissatisfied
34849,Female,52,Returning,Personal,Economy Plus,301,0,0.0,1,2,4,3,3,1,4,2,2,4,1,2,1,1,Neutral or Dissatisfied
21070,Female,37,Returning,Business,Business,3455,0,0.0,2,2,3,3,2,5,1,5,3,2,5,2,5,5,Satisfied
90635,Male,57,Returning,Business,Business,406,1,0.0,4,4,5,4,4,4,4,4,5,2,4,4,4,4,Satisfied
90531,Female,22,First-time,Business,Business,581,0,0.0,4,5,3,5,2,4,1,4,1,1,5,5,1,4,Satisfied
58951,Female,54,Returning,Personal,Economy Plus,888,0,0.0,5,2,3,4,3,5,5,2,5,3,5,2,5,5,Neutral or Dissatisfied
126863,Female,58,Returning,Personal,Economy,2125,0,0.0,2,3,1,3,3,4,3,3,4,4,4,3,4,4,Neutral or Dissatisfied
27924,Male,13,Returning,Personal,Economy,689,46,33.0,4,4,3,4,1,5,3,2,1,1,5,4,1,5,Neutral or Dissatisfied
97288,Male,27,First-time,Business,Business,843,17,14.0,3,3,3,3,3,5,1,5,1,1,5,3,1,5,Neutral or Dissatisfied
107583,Male,44,Returning,Personal,Economy Plus,1521,3,9.0,5,4,5,4,4,4,3,4,3,3,5,3,3,3,Neutral or Dissatisfied
104691,Male,51,Returning,Business,Business,3529,0,2.0,5,5,5,5,5,4,5,4,5,2,4,5,4,4,Satisfied
60823,Male,59,Returning,Personal,Economy,455,0,0.0,4,3,4,3,3,4,3,5,3,3,4,3,3,5,Neutral or Dissatisfied
100981,Female,27,First-time,Business,Economy,1162,43,22.0,2,2,1,2,3,2,4,3,4,4,4,2,4,3,Neutral or Dissatisfied
79388,Female,34,Returning,Business,Business,502,36,12.0,5,5,5,5,5,3,4,4,5,5,3,5,3,3,Satisfied
110371,Male,54,Returning,Business,Economy,787,2,7.0,4,4,2,2,4,2,2,5,2,2,4,2,2,3,Neutral or Dissatisfied
86525,Female,39,Returning,Personal,Economy,712,0,0.0,5,1,4,1,2,2,4,2,4,4,5,2,4,4,Neutral or Dissatisfied
91036,Male,59,Returning,Personal,Economy,581,0,2.0,5,3,4,3,2,4,5,2,1,1,5,3,1,4,Neutral or Dissatisfied
129034,Male,36,First-time,Business,Business,1846,0,0.0,2,2,4,2,3,3,3,5,3,3,4,2,3,4,Neutral or Dissatisfied
85793,Female,51,Returning,Business,Business,3806,0,0.0,1,1,1,3,1,2,2,2,1,5,2,2,2,2,Neutral or Dissatisfied
83321,Male,58,Returning,Personal,Economy,1671,0,0.0,3,3,1,3,1,5,5,2,5,5,1,3,5,5,Neutral or Dissatisfied
21514,Female,55,Returning,Personal,Economy,377,0,1.0,2,3,2,3,3,4,4,3,4,4,4,3,4,4,Neutral or Dissatisfied
115872,Male,44,Returning,Business,Economy,373,0,0.0,1,1,5,5,1,2,5,1,5,5,5,5,5,2,Satisfied
42990,Male,36,Returning,Business,Economy,236,1,0.0,4,4,4,3,4,4,3,5,3,3,2,3,3,4,Satisfied
22887,Female,54,Returning,Personal,Economy,170,0,0.0,5,2,4,4,1,5,2,2,4,2,5,2,5,5,Neutral or Dissatisfied
39392,Female,36,Returning,Business,Business,521,0,0.0,3,3,1,5,3,3,5,5,1,5,3,3,3,3,Satisfied
83192,Male,50,Returning,Business,Business,1123,0,0.0,4,4,3,4,4,3,4,3,3,5,3,4,3,3,Satisfied
50865,Female,37,Returning,Personal,Economy,109,89,91.0,5,0,3,0,3,3,2,2,3,3,5,3,3,5,Neutral or Dissatisfied
121178,Female,41,Returning,Personal,Economy,2521,36,36.0,2,3,1,1,4,1,1,2,1,3,1,3,4,4,Neutral or Dissatisfied
111756,Female,30,Returning,Business,Business,1436,167,152.0,4,2,1,1,2,5,1,3,1,1,3,1,1,3,Neutral or Dissatisfied
10724,Female,57,Returning,Business,Business,2667,89,78.0,5,0,4,4,4,2,4,2,5,4,2,0,2,2,Satisfied
97253,Male,68,Returning,Business,Economy,296,0,0.0,1,5,3,3,5,1,3,4,3,3,3,3,3,4,Neutral or Dissatisfied
52259,Male,22,First-time,Business,Economy,370,0,0.0,2,2,2,2,3,1,1,2,4,4,3,2,4,4,Neutral or Dissatisfied
99718,Male,57,Returning,Business,Business,3872,0,0.0,5,5,4,5,5,5,5,5,3,5,5,5,5,5,Satisfied
38457,Male,49,Returning,Business,Economy,1504,74,65.0,2,2,2,3,2,3,3,3,3,3,3,3,3,4,Neutral or Dissatisfied
78470,Female,52,Returning,Business,Business,526,0,0.0,5,5,3,5,5,4,4,4,4,5,4,5,4,4,Satisfied
127948,Female,53,Returning,Business,Business,1999,7,0.0,4,4,4,4,4,4,5,4,3,2,4,4,4,4,Satisfied
115823,Male,23,First-time,Business,Economy,417,8,0.0,4,1,1,1,2,5,2,5,2,2,2,2,2,4,Neutral or Dissatisfied
15511,Female,13,Returning,Personal,Economy,433,0,0.0,4,2,3,2,2,3,2,4,2,2,4,2,2,5,Neutral or Dissatisfied
60058,Female,47,Returning,Personal,Economy Plus,997,0,0.0,5,2,3,5,3,3,4,2,4,4,3,2,3,3,Neutral or Dissatisfied
23382,Male,9,Returning,Personal,Economy Plus,1162,60,44.0,1,2,1,2,4,2,3,5,3,3,3,2,3,2,Neutral or Dissatisfied
75324,Male,22,Returning,Business,Business,2556,0,0.0,4,4,4,3,4,5,3,2,3,3,4,4,3,5,Satisfied
45281,Male,39,Returning,Business,Business,222,0,0.0,4,4,1,4,4,5,4,5,1,4,5,4,5,5,Satisfied
108924,Male,51,Returning,Personal,Economy,1183,12,8.0,5,1,3,1,4,4,2,5,2,2,4,1,2,3,Neutral or Dissatisfied
128339,Female,22,First-time,Business,Economy,370,4,8.0,1,2,1,2,4,1,2,4,2,2,4,2,2,4,Neutral or Dissatisfied
34376,Female,32,Returning,Personal,Business,728,0,0.0,5,4,2,4,3,4,2,2,2,2,3,4,2,4,Neutral or Dissatisfied
37072,Male,36,First-time,Business,Business,1072,0,0.0,3,3,4,3,4,1,5,5,5,5,2,3,5,1,Neutral or Dissatisfied
78191,Female,43,Returning,Business,Business,3367,0,0.0,4,4,3,4,4,5,4,5,5,3,5,4,5,5,Satisfied
85387,Male,45,Returning,Business,Business,332,0,1.0,0,0,3,4,4,3,5,3,4,4,3,0,3,3,Satisfied
33816,Female,42,Returning,Business,Economy,1121,0,0.0,2,2,5,2,2,3,3,3,2,1,3,3,3,3,Satisfied
52999,Female,41,First-time,Business,Economy,1208,1,0.0,3,3,5,3,3,4,5,1,5,5,3,3,5,4,Neutral or Dissatisfied
107783,Female,22,First-time,Business,Economy,666,0,0.0,2,2,1,2,3,3,5,2,5,5,3,2,5,4,Neutral or Dissatisfied
23515,Female,58,Returning,Business,Business,1679,0,0.0,2,2,4,3,2,3,4,3,3,4,3,3,3,3,Neutral or Dissatisfied
89398,Male,27,First-time,Business,Business,134,0,0.0,1,1,3,1,2,3,3,3,2,2,5,2,2,4,Neutral or Dissatisfied
4901,Female,57,Returning,Business,Business,2688,0,0.0,2,2,4,5,2,4,5,4,3,4,4,2,4,4,Satisfied
114145,Female,34,Returning,Business,Business,3644,7,0.0,5,5,5,5,5,4,5,4,4,2,4,5,4,4,Satisfied
99256,Male,14,Returning,Personal,Economy Plus,495,0,0.0,4,5,4,5,3,5,2,4,2,2,5,3,2,4,Neutral or Dissatisfied
14944,Male,36,Returning,Business,Business,2075,0,0.0,4,4,3,5,4,4,3,5,4,3,4,4,4,4,Satisfied
19742,Male,11,First-time,Business,Economy,491,0,0.0,4,1,4,1,4,4,4,5,4,4,3,1,4,4,Neutral or Dissatisfied
119716,Female,18,First-time,Business,Economy,1303,0,0.0,1,1,2,1,3,4,5,5,5,5,3,1,5,4,Neutral or Dissatisfied
89831,Female,52,Returning,Personal,Economy Plus,1076,0,0.0,5,1,5,5,1,2,5,1,4,3,2,2,2,3,Neutral or Dissatisfied
95373,Male,58,Returning,Personal,Economy,458,0,0.0,3,3,5,3,4,4,1,2,5,5,2,3,5,2,Neutral or Dissatisfied
16462,Male,45,Returning,Personal,Economy,529,71,69.0,5,2,5,2,4,4,5,5,5,5,4,2,5,4,Neutral or Dissatisfied
114778,Male,41,First-time,Business,Business,390,0,0.0,2,2,4,2,1,3,1,4,1,1,5,1,1,4,Neutral or Dissatisfied
27186,Male,24,Returning,Personal,Economy,2677,29,33.0,3,1,3,3,3,4,3,4,3,1,3,1,2,3,Neutral or Dissatisfied
48081,Female,54,Returning,Business,Economy,192,0,0.0,1,1,1,3,1,5,3,5,2,3,5,5,5,5,Satisfied
71631,Male,36,Returning,Business,Business,720,0,0.0,3,3,1,2,3,4,3,4,1,5,4,3,4,4,Satisfied
112507,Male,57,Returning,Personal,Economy,948,3,4.0,0,2,4,2,3,5,4,4,4,4,4,2,4,5,Neutral or Dissatisfied
68472,Male,54,Returning,Business,Business,2616,0,7.0,2,2,3,4,2,4,4,5,4,2,4,2,4,4,Satisfied
107532,Female,56,Returning,Business,Business,1521,0,0.0,5,4,4,4,5,4,5,4,4,5,4,5,4,4,Satisfied
3338,Female,40,Returning,Business,Economy,240,0,8.0,2,2,1,2,2,4,2,3,2,2,4,2,2,4,Neutral or Dissatisfied
22527,Female,18,First-time,Business,Economy,208,0,0.0,0,5,1,5,4,4,4,5,2,2,5,5,2,3,Satisfied
112331,Female,13,Returning,Personal,Business,967,17,0.0,4,1,4,1,4,3,5,4,5,5,4,1,5,5,Neutral or Dissatisfied
125472,Male,11,Returning,Personal,Economy,2845,0,0.0,5,2,5,2,1,5,3,3,3,3,5,2,3,4,Neutral or Dissatisfied
115089,Male,20,First-time,Business,Business,296,0,0.0,4,5,4,5,4,4,4,5,4,4,5,5,4,5,Satisfied
111690,Male,29,Returning,Business,Business,1793,17,1.0,4,4,3,4,4,3,4,2,4,4,4,4,4,5,Satisfied
39090,Male,52,Returning,Business,Economy,584,11,34.0,3,3,2,2,3,3,2,5,2,2,4,2,2,3,Neutral or Dissatisfied
89199,Male,53,Returning,Personal,Economy,1947,30,20.0,3,2,1,2,2,3,3,3,3,3,3,2,3,2,Neutral or Dissatisfied
69492,Female,64,Returning,Business,Economy Plus,696,0,14.0,4,4,2,3,4,3,3,3,1,5,3,3,3,3,Neutral or Dissatisfied
82869,Male,49,Returning,Business,Business,3466,7,9.0,2,2,2,4,2,4,4,4,4,4,4,4,4,4,Neutral or Dissatisfied
2875,Male,13,Returning,Personal,Economy,409,0,0.0,4,2,3,2,2,4,4,2,4,4,5,2,4,4,Neutral or Dissatisfied
30984,Male,36,First-time,Business,Business,1076,28,48.0,0,0,1,0,4,3,5,5,5,5,3,1,5,3,Neutral or Dissatisfied
55289,Male,33,First-time,Business,Economy,1585,26,30.0,2,2,3,2,3,4,5,4,1,1,3,2,1,3,Neutral or Dissatisfied
29117,Female,35,Returning,Personal,Economy,954,23,32.0,0,4,2,4,3,5,2,3,2,2,1,4,2,4,Neutral or Dissatisfied
981,Male,57,Returning,Business,Business,2747,0,0.0,4,4,4,3,4,4,3,4,3,2,4,2,4,2,Neutral or Dissatisfied
70709,Female,43,Returning,Business,Business,3269,0,0.0,2,2,5,5,2,5,5,5,4,5,5,2,5,5,Satisfied
15200,Female,65,Returning,Personal,Economy,544,9,0.0,2,3,4,3,3,4,3,3,2,1,4,3,4,4,Neutral or Dissatisfied
65010,Female,39,Returning,Business,Business,2807,71,72.0,2,2,4,4,2,4,5,4,5,3,4,2,4,5,Satisfied
45534,Male,28,First-time,Business,Economy,566,100,88.0,1,3,4,3,4,4,2,3,2,2,4,3,2,3,Neutral or Dissatisfied
57454,Male,65,Returning,Business,Business,1843,168,191.0,3,3,3,3,3,2,3,2,3,3,4,3,2,3,Neutral or Dissatisfied
115608,Female,26,First-time,Business,Business,337,9,4.0,3,4,5,4,3,4,3,3,3,3,4,4,3,5,Satisfied
56076,Male,48,Returning,Personal,Economy,2586,12,0.0,3,3,5,5,3,3,5,3,5,3,2,3,2,4,Neutral or Dissatisfied
35599,Female,10,Returning,Business,Economy Plus,1010,0,0.0,1,1,3,4,1,1,1,5,3,3,4,3,3,4,Neutral or Dissatisfied
3008,Male,23,First-time,Business,Business,987,0,0.0,0,5,3,5,3,3,1,3,1,1,4,5,1,4,Satisfied
275,Female,29,Returning,Business,Business,3044,0,0.0,5,3,3,5,3,3,4,4,4,4,4,3,4,5,Satisfied
17600,Male,30,Returning,Business,Economy Plus,695,80,65.0,3,3,2,4,3,3,4,1,4,4,2,4,4,1,Satisfied
18528,Male,36,First-time,Business,Economy,192,109,108.0,0,2,3,2,5,1,3,4,3,3,3,2,3,5,Neutral or Dissatisfied
80442,Male,30,Returning,Personal,Economy,2248,0,0.0,5,3,4,3,2,4,5,4,3,3,4,2,3,4,Neutral or Dissatisfied
3946,Male,41,Returning,Business,Business,765,9,113.0,1,4,3,4,4,4,4,4,5,5,4,4,4,4,Satisfied
118913,Female,41,Returning,Personal,Economy,587,0,0.0,4,2,5,2,3,3,5,4,5,5,5,2,5,4,Neutral or Dissatisfied
89321,Male,50,Returning,Business,Business,1541,0,0.0,5,5,3,4,5,5,4,5,4,4,5,5,5,5,Satisfied
73497,Male,23,Returning,Personal,Economy,1197,0,2.0,2,3,2,3,4,1,3,4,3,3,4,3,3,2,Neutral or Dissatisfied
69560,Female,42,First-time,Business,Economy,2475,2,0.0,3,3,5,5,3,1,5,4,5,3,2,3,1,4,Neutral or Dissatisfied
29892,Male,20,First-time,Business,Economy,548,20,9.0,1,3,1,3,3,2,3,3,5,5,4,3,5,4,Neutral or Dissatisfied
81733,Female,41,Returning,Business,Business,1416,0,0.0,5,5,5,4,5,4,4,4,4,3,4,5,4,4,Satisfied
74958,Female,49,Returning,Business,Business,975,0,3.0,3,3,2,4,3,5,3,5,1,4,5,3,5,5,Satisfied
112328,Female,20,First-time,Business,Economy,846,8,0.0,1,1,3,1,5,3,1,5,1,1,5,1,1,4,Neutral or Dissatisfied
55405,Male,40,First-time,Business,Business,1558,12,8.0,3,3,4,3,3,3,4,2,4,4,5,2,4,5,Neutral or Dissatisfied
125985,Male,58,Returning,Personal,Business,650,9,13.0,3,3,1,3,4,2,4,3,2,3,2,3,2,2,Neutral or Dissatisfied
83062,Male,57,Returning,Business,Economy,983,0,0.0,4,4,4,4,4,4,4,1,4,4,3,4,4,4,Neutral or Dissatisfied
99058,Male,61,Returning,Business,Economy,237,0,0.0,2,3,1,2,2,2,2,2,2,2,4,2,2,3,Neutral or Dissatisfied
62453,Female,43,First-time,Business,Business,1744,11,0.0,3,3,4,2,3,3,2,2,1,1,5,2,1,3,Neutral or Dissatisfied
96168,Female,43,Returning,Business,Business,1770,17,8.0,5,5,4,5,5,4,4,4,3,5,4,5,4,4,Satisfied
110423,Female,22,First-time,Business,Economy,442,27,6.0,4,2,1,2,1,4,5,2,4,4,4,3,4,5,Neutral or Dissatisfied
60876,Female,21,Returning,Business,Business,1062,17,32.0,3,3,4,5,3,3,4,2,4,4,4,3,4,4,Satisfied
116259,Male,61,Returning,Personal,Economy,417,0,0.0,5,2,2,2,4,2,2,1,2,2,5,2,2,1,Neutral or Dissatisfied
53430,Female,38,Returning,Business,Business,2288,4,13.0,2,2,1,4,2,4,3,5,2,5,4,2,4,4,Satisfied
301,Male,40,Returning,Business,Business,821,18,19.0,2,2,5,5,2,3,4,2,4,5,3,2,3,3,Satisfied
85413,Female,33,First-time,Business,Business,214,0,0.0,3,3,4,3,3,3,4,2,4,4,4,3,4,4,Neutral or Dissatisfied
49483,Female,44,First-time,Business,Economy,109,19,13.0,2,2,2,2,3,3,3,2,3,3,4,2,3,3,Neutral or Dissatisfied
66734,Female,65,Returning,Personal,Economy,978,0,0.0,4,0,3,5,3,1,4,0,3,5,1,0,1,1,Satisfied
58198,Female,52,Returning,Business,Business,925,68,58.0,2,2,3,3,2,2,4,2,1,1,2,2,2,2,Neutral or Dissatisfied
72349,Female,80,First-time,Business,Business,585,0,0.0,3,3,4,4,3,5,4,3,4,4,5,3,5,5,Neutral or Dissatisfied
100953,Female,23,Returning,Business,Business,3758,0,3.0,3,3,3,2,3,4,2,3,2,2,3,2,2,4,Neutral or Dissatisfied
91023,Female,53,Returning,Personal,Economy,223,0,0.0,4,3,3,4,5,3,5,3,4,3,3,3,3,5,Neutral or Dissatisfied
4982,Male,18,First-time,Business,Economy,502,148,155.0,2,1,4,4,3,1,4,4,4,1,2,1,3,3,Neutral or Dissatisfied
8618,Female,44,Returning,Business,Business,1973,0,0.0,3,3,3,4,3,4,5,4,4,5,4,3,4,4,Satisfied
2325,Male,21,Returning,Personal,Economy,691,0,3.0,5,2,4,2,3,5,3,4,3,3,4,2,3,5,Neutral or Dissatisfied
34617,Male,43,Returning,Business,Economy Plus,998,258,288.0,4,4,3,3,4,1,3,4,3,4,4,4,3,3,Satisfied
81844,Female,48,Returning,Personal,Economy,1306,15,9.0,4,1,5,4,1,1,4,1,5,4,1,1,1,3,Neutral or Dissatisfied
70564,Female,30,First-time,Business,Economy,858,0,8.0,4,4,3,4,5,3,3,3,3,3,5,3,3,1,Neutral or Dissatisfied
37164,Female,59,Returning,Personal,Economy,1046,12,3.0,5,4,5,4,1,2,5,4,4,5,2,4,2,3,Neutral or Dissatisfied
54895,Male,66,Returning,Personal,Economy,862,3,0.0,4,0,4,0,3,4,2,5,2,2,5,0,2,5,Satisfied
107674,Female,58,First-time,Business,Business,405,12,0.0,3,3,5,3,4,5,4,2,4,4,4,3,4,5,Neutral or Dissatisfied
66067,Male,19,Returning,Personal,Economy,1055,0,0.0,1,3,3,3,4,2,4,1,4,4,3,3,4,3,Neutral or Dissatisfied
43590,Female,36,First-time,Business,Economy,252,0,5.0,0,3,1,3,4,1,2,3,2,2,2,3,2,1,Neutral or Dissatisfied
63097,Female,37,First-time,Business,Business,967,0,0.0,2,2,3,2,5,3,4,2,4,4,4,2,4,4,Neutral or Dissatisfied
68269,Female,16,Returning,Personal,Economy,432,0,0.0,2,4,4,4,3,2,4,5,4,4,4,2,4,4,Neutral or Dissatisfied
32005,Male,33,Returning,Personal,Business,216,0,0.0,0,2,4,2,1,4,1,2,5,5,4,2,5,5,Neutral or Dissatisfied
62860,Female,13,Returning,Business,Business,2583,0,0.0,2,5,4,5,2,4,5,2,5,5,5,2,5,3,Satisfied
32045,Male,33,Returning,Business,Business,2027,0,0.0,4,0,1,1,4,3,1,1,1,1,1,0,1,5,Satisfied
59957,Male,29,Returning,Business,Economy,1065,0,0.0,5,5,4,3,5,2,3,1,3,3,1,3,3,1,Neutral or Dissatisfied
59518,Male,21,Returning,Personal,Business,854,3,0.0,5,3,4,3,5,4,4,4,4,4,5,3,4,5,Neutral or Dissatisfied
7078,Male,34,Returning,Business,Economy,157,0,19.0,4,4,3,4,4,3,4,3,4,4,2,4,4,3,Neutral or Dissatisfied
41464,Female,54,Returning,Business,Business,2739,0,8.0,1,1,3,2,1,5,5,5,2,3,5,1,5,5,Satisfied
83410,Female,39,Returning,Business,Business,632,0,0.0,1,1,3,4,1,3,5,4,5,4,3,1,3,3,Satisfied
56074,Female,69,Returning,Personal,Economy,2475,9,4.0,2,3,2,2,4,2,2,3,2,3,1,3,3,4,Neutral or Dissatisfied
28348,Male,55,Returning,Personal,Economy,867,0,0.0,2,3,4,3,3,3,2,4,2,2,3,3,2,4,Neutral or Dissatisfied
125129,Male,55,Returning,Personal,Economy,361,0,0.0,4,2,3,2,5,5,3,5,3,3,5,2,3,5,Neutral or Dissatisfied
120808,Female,53,Returning,Business,Business,2101,2,0.0,4,4,4,4,4,4,5,5,4,3,4,4,4,4,Satisfied
32611,Male,23,First-time,Business,Economy,101,0,0.0,4,4,1,4,4,2,2,2,5,5,4,4,5,3,Neutral or Dissatisfied
108760,Female,38,Returning,Business,Business,581,93,76.0,3,3,3,4,3,5,4,5,4,5,5,3,5,5,Satisfied
93937,Male,44,Returning,Business,Business,1998,0,0.0,1,1,4,5,1,5,5,5,5,5,5,1,5,5,Satisfied
75101,Male,46,First-time,Business,Business,1652,0,0.0,4,4,4,3,4,1,4,4,4,4,3,3,4,2,Neutral or Dissatisfied
115533,Female,42,Returning,Business,Business,1768,8,7.0,1,1,4,3,1,3,3,3,2,1,3,3,3,3,Neutral or Dissatisfied
129504,Female,24,Returning,Business,Economy,1846,0,21.0,4,2,1,2,4,1,2,5,2,2,3,2,2,2,Neutral or Dissatisfied
87504,Female,16,Returning,Business,Business,1983,0,0.0,2,2,1,4,2,3,4,4,4,4,3,2,4,1,Satisfied
118079,Female,23,First-time,Business,Economy,1276,49,29.0,1,1,2,1,3,4,3,3,3,3,3,1,3,3,Neutral or Dissatisfied
94063,Female,43,Returning,Business,Business,1937,0,0.0,5,5,3,3,5,4,3,4,3,3,4,4,4,4,Neutral or Dissatisfied
63882,Female,27,First-time,Business,Business,1158,0,0.0,2,2,3,2,5,3,5,3,5,5,4,2,5,4,Neutral or Dissatisfied
37658,Female,60,Returning,Personal,Economy,1069,18,0.0,4,3,4,5,2,2,5,3,3,3,2,3,2,2,Neutral or Dissatisfied
86280,Male,48,Returning,Personal,Economy,306,0,0.0,5,3,3,3,1,3,4,2,4,4,4,3,4,5,Neutral or Dissatisfied
28645,Male,27,Returning,Personal,Economy,2614,12,,5,1,4,1,1,3,2,3,4,4,4,1,4,4,Neutral or Dissatisfied
108443,Female,47,Returning,Business,Business,1444,27,23.0,2,2,5,5,2,4,4,4,3,2,4,2,4,4,Satisfied
15963,Female,44,Returning,Personal,Economy,528,0,0.0,5,2,3,5,3,5,4,2,3,2,5,2,5,5,Neutral or Dissatisfied
100443,Female,46,Returning,Business,Business,1180,21,0.0,2,3,5,4,3,4,5,4,4,3,4,3,4,4,Satisfied
26125,Female,66,Returning,Personal,Business,406,3,8.0,4,2,4,5,4,1,4,2,3,3,1,2,1,1,Neutral or Dissatisfied
52548,Female,33,First-time,Business,Economy,119,0,0.0,0,2,5,2,4,3,1,3,1,1,1,2,1,1,Neutral or Dissatisfied
31191,Female,50,Returning,Business,Business,628,0,0.0,3,3,3,4,3,4,4,4,3,2,4,3,4,4,Satisfied
